x y lat lon sand clay color fractional coverage of grid by vegetation class (columns: 18 IGBP classes, sum to 1.0 per cell) -- ParFlow-CLM v3.15 (2026)
CLASSIC 2-LINE HEADER: drv_readvegtf skips exactly two lines; do NOT add banner comments here (they get read as data and crash CLM init)
5 36 38.983755 -107.079479 0.47 0.09 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6 36 38.984916 -107.067669 0.51 0.12 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
7 36 38.986076 -107.055858 0.42 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
8 36 38.987234 -107.044048 0.34 0.03 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
9 36 38.988391 -107.032236 0.22 0.24 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
10 36 38.989547 -107.020425 0.22 0.24 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 36 38.990701 -107.008612 0.20 0.27 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 36 38.991854 -106.996800 0.21 0.31 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 36 38.993006 -106.984987 0.66 0.12 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 36 38.994156 -106.973173 0.21 0.05 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
15 36 38.995305 -106.961359 0.64 0.13 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
16 36 38.996452 -106.949545 0.60 0.14 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
17 36 38.997598 -106.937730 0.16 0.05 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 36 38.998743 -106.925915 0.44 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
19 36 38.999887 -106.914099 0.44 0.16 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
20 36 39.001029 -106.902283 0.40 0.15 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
21 36 39.002170 -106.890467 0.29 0.18 4 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
22 36 39.003309 -106.878650 0.32 0.17 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
23 36 39.004447 -106.866833 0.64 0.13 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
24 36 39.005584 -106.855015 0.26 0.21 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
25 36 39.006719 -106.843196 0.40 0.14 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
26 36 39.007853 -106.831378 0.23 0.15 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
27 36 39.008986 -106.819559 0.20 0.15 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 36 39.010117 -106.807739 0.23 0.15 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 36 39.011247 -106.795919 0.35 0.14 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 36 39.012376 -106.784099 0.37 0.15 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
31 36 39.013503 -106.772278 0.37 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
32 36 39.014629 -106.760457 0.43 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1 37 38.988276 -107.128216 0.15 0.26 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
2 37 38.989443 -107.116406 0.15 0.26 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
3 37 38.990608 -107.104596 0.41 0.00 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
4 37 38.991772 -107.092785 0.41 0.10 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
5 37 38.992935 -107.080974 0.43 0.18 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6 37 38.994096 -107.069162 0.45 0.10 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
7 37 38.995256 -107.057350 0.40 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
8 37 38.996415 -107.045537 0.40 0.15 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
9 37 38.997572 -107.033724 0.22 0.24 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
10 37 38.998728 -107.021911 0.22 0.24 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 37 38.999882 -107.010097 0.22 0.24 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
12 37 39.001035 -106.998283 0.46 0.15 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 37 39.002187 -106.986468 0.19 0.29 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 37 39.003338 -106.974653 0.22 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
15 37 39.004487 -106.962837 0.64 0.13 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
16 37 39.005634 -106.951021 0.64 0.13 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
17 37 39.006781 -106.939205 0.22 0.05 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
18 37 39.007926 -106.927388 0.43 0.16 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
19 37 39.009070 -106.915570 0.32 0.17 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
20 37 39.010212 -106.903752 0.36 0.16 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
21 37 39.011353 -106.891934 0.29 0.18 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
22 37 39.012492 -106.880115 0.63 0.13 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
23 37 39.013631 -106.868296 0.64 0.13 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
24 37 39.014768 -106.856477 0.64 0.13 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
25 37 39.015903 -106.844657 0.40 0.13 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
26 37 39.017037 -106.832836 0.30 0.15 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
27 37 39.018170 -106.821016 0.27 0.15 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
28 37 39.019302 -106.809194 0.20 0.15 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 37 39.020432 -106.797373 0.37 0.13 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 37 39.021561 -106.785551 0.38 0.14 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 37 39.022688 -106.773728 0.35 0.14 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 37 39.023814 -106.761905 0.41 0.14 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1 38 38.997456 -107.129718 0.16 0.26 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2 38 38.998623 -107.117906 0.16 0.26 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
3 38 38.999788 -107.106094 0.16 0.26 6 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
4 38 39.000952 -107.094282 0.45 0.10 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
5 38 39.002115 -107.082469 0.44 0.08 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6 38 39.003277 -107.070655 0.42 0.14 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
7 38 39.004437 -107.058842 0.40 0.15 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 38 39.005595 -107.047027 0.40 0.15 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 38 39.006753 -107.035213 0.22 0.23 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
10 38 39.007909 -107.023397 0.22 0.24 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
11 38 39.009064 -107.011582 0.23 0.23 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
12 38 39.010217 -106.999766 0.64 0.06 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 38 39.011369 -106.987949 0.45 0.18 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
14 38 39.012520 -106.976132 0.64 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
15 38 39.013669 -106.964315 0.64 0.13 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
16 38 39.014817 -106.952497 0.64 0.13 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
17 38 39.015963 -106.940679 0.62 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
18 38 39.017109 -106.928860 0.33 0.16 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19 38 39.018252 -106.917041 0.33 0.16 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
20 38 39.019395 -106.905222 0.40 0.15 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
21 38 39.020536 -106.893402 0.33 0.15 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
22 38 39.021676 -106.881582 0.39 0.14 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 38 39.022814 -106.869761 0.42 0.14 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
24 38 39.023951 -106.857939 0.64 0.13 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
25 38 39.025087 -106.846118 0.64 0.13 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
26 38 39.026222 -106.834296 0.40 0.15 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
27 38 39.027355 -106.822473 0.35 0.15 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
28 38 39.028486 -106.810650 0.31 0.15 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 38 39.029617 -106.798827 0.33 0.14 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 38 39.030746 -106.787003 0.34 0.14 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 38 39.031873 -106.775179 0.26 0.15 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 38 39.033000 -106.763354 0.36 0.14 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1 39 39.006635 -107.131221 0.40 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2 39 39.007802 -107.119407 0.32 0.17 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
3 39 39.008968 -107.107593 0.40 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
4 39 39.010132 -107.095779 0.40 0.03 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
5 39 39.011295 -107.083964 0.40 0.03 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
6 39 39.012457 -107.072149 0.40 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
7 39 39.013617 -107.060334 0.39 0.14 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
8 39 39.014776 -107.048518 0.37 0.15 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 39 39.015934 -107.036701 0.31 0.18 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 39 39.017090 -107.024885 0.23 0.23 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
11 39 39.018245 -107.013067 0.26 0.22 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
12 39 39.019399 -107.001249 0.22 0.24 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
13 39 39.020551 -106.989431 0.36 0.22 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
14 39 39.021702 -106.977613 0.61 0.14 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
15 39 39.022851 -106.965794 0.66 0.12 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
16 39 39.023999 -106.953974 0.40 0.15 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
17 39 39.025146 -106.942154 0.23 0.15 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 39 39.026291 -106.930334 0.29 0.14 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19 39 39.027435 -106.918513 0.40 0.13 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
20 39 39.028578 -106.906692 0.64 0.13 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
21 39 39.029719 -106.894870 0.37 0.14 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
22 39 39.030859 -106.883048 0.21 0.15 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 39 39.031998 -106.871225 0.33 0.14 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 39 39.033135 -106.859402 0.40 0.13 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
25 39 39.034271 -106.847579 0.64 0.13 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
26 39 39.035406 -106.835755 0.40 0.14 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
27 39 39.036539 -106.823931 0.37 0.14 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
28 39 39.037671 -106.812106 0.26 0.15 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 39 39.038802 -106.800281 0.22 0.19 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 39 39.039931 -106.788456 0.23 0.15 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 39 39.041059 -106.776630 0.25 0.16 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
32 39 39.042185 -106.764803 0.35 0.14 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
1 40 39.015815 -107.132723 0.43 0.10 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
2 40 39.016982 -107.120908 0.43 0.10 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
3 40 39.018148 -107.109093 0.40 0.15 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
4 40 39.019313 -107.097277 0.40 0.15 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
5 40 39.020476 -107.085461 0.40 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6 40 39.021638 -107.073644 0.40 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
7 40 39.022798 -107.061826 0.40 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
8 40 39.023957 -107.050009 0.37 0.14 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 40 39.025115 -107.038191 0.40 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 40 39.026272 -107.026372 0.40 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 40 39.027427 -107.014553 0.40 0.15 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
12 40 39.028580 -107.002734 0.31 0.19 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
13 40 39.029733 -106.990914 0.45 0.18 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
14 40 39.030884 -106.979093 0.66 0.12 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
15 40 39.032033 -106.967273 0.64 0.13 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
16 40 39.033182 -106.955451 0.40 0.15 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
17 40 39.034329 -106.943630 0.23 0.17 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 40 39.035474 -106.931808 0.30 0.14 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19 40 39.036619 -106.919985 0.41 0.13 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
20 40 39.037761 -106.908162 0.42 0.14 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
21 40 39.038903 -106.896339 0.21 0.15 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
22 40 39.040043 -106.884515 0.21 0.15 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
23 40 39.041182 -106.872691 0.30 0.15 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 40 39.042320 -106.860866 0.30 0.15 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
25 40 39.043456 -106.849041 0.40 0.13 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
26 40 39.044590 -106.837215 0.40 0.15 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
27 40 39.045724 -106.825389 0.42 0.14 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
28 40 39.046856 -106.813563 0.41 0.14 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 40 39.047987 -106.801736 0.20 0.20 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 40 39.049116 -106.789909 0.20 0.15 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 40 39.050244 -106.778081 0.20 0.15 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 40 39.051371 -106.766253 0.33 0.14 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 41 39.024995 -107.134227 0.43 0.10 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
2 41 39.026162 -107.122410 0.43 0.10 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
3 41 39.027328 -107.110593 0.43 0.10 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
4 41 39.028493 -107.098775 0.43 0.10 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
5 41 39.029657 -107.086957 0.40 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
6 41 39.030819 -107.075139 0.40 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
7 41 39.031979 -107.063320 0.40 0.13 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 41 39.033139 -107.051500 0.28 0.17 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 41 39.034297 -107.039680 0.40 0.13 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
10 41 39.035453 -107.027860 0.40 0.13 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
11 41 39.036608 -107.016039 0.40 0.15 5 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
12 41 39.037762 -107.004218 0.40 0.15 5 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
13 41 39.038915 -106.992396 0.39 0.15 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
14 41 39.040066 -106.980574 0.31 0.17 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
15 41 39.041216 -106.968752 0.32 0.17 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
16 41 39.042365 -106.956929 0.32 0.17 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
17 41 39.043512 -106.945106 0.20 0.20 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
18 41 39.044657 -106.933282 0.28 0.14 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19 41 39.045802 -106.921458 0.40 0.13 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20 41 39.046945 -106.909633 0.42 0.14 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
21 41 39.048087 -106.897808 0.36 0.14 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
22 41 39.049227 -106.885982 0.22 0.16 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
23 41 39.050366 -106.874156 0.27 0.15 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 41 39.051504 -106.862330 0.34 0.14 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
25 41 39.052640 -106.850503 0.41 0.14 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
26 41 39.053775 -106.838676 0.40 0.13 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
27 41 39.054909 -106.826848 0.40 0.13 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
28 41 39.056041 -106.815020 0.35 0.13 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 41 39.057172 -106.803191 0.26 0.16 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 41 39.058301 -106.791362 0.21 0.16 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 41 39.059430 -106.779533 0.21 0.15 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 41 39.060556 -106.767703 0.37 0.13 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
